CLAVE,CODIGO,ITEM,RESULTADO,DETALLES
29860000307677701010|4004301,29860000307677701010,4004301,INSPECCIÓN,Item: 4004301 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio: REVISADO - Descripción: DIANA ADHERENTE CON 3 PELOTAS
29860000307678201016|4925413,29860000307678201016,4925413,CUMPLE,Item: 4925413 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTITL
29860000307678301013|4925413,29860000307678301013,4925413,CUMPLE,Item: 4925413 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTITL
29860000307678401010|4925413,29860000307678401010,4925413,CUMPLE,Item: 4925413 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTITL
29860000307678501017|4925413,29860000307678501017,4925413,CUMPLE,Item: 4925413 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTITL
29860000307678601014|4925413,29860000307678601014,4925413,CUMPLE,Item: 4925413 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTITL
29860000307660401015|4002011,29860000307660401015,4002011,CUMPLE,Item: 4002011 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BOLSA DE DEPORTES
29860000307661401016|4657143,29860000307661401016,4657143,SIN DATOS,No se encontró información en el reporte
29860000307661501013|4657143,29860000307661501013,4657143,SIN DATOS,No se encontró información en el reporte
29860000307661601010|4657143,29860000307661601010,4657143,SIN DATOS,No se encontró información en el reporte
29860000307663001010|4875691,29860000307663001010,4875691,CUMPLE,Item: 4875691 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: TRIANGULOS PLASTICO PAQUETE CON 12 CONOS
29860000307664201015|4804176,29860000307664201015,4804176,CUMPLE,"Item: 4804176 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: KIT DE PROTECCION (RODILLERAS, CODERAS Y MUÑEQUERAS)"
29860000307665301013|5541224,29860000307665301013,5541224,CUMPLE,Item: 5541224 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ALETAS DE BUCEO
29860000307665401010|2934377,29860000307665401010,2934377,CUMPLE,Item: 2934377 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: TOALLA DE MICROFIBRA
29860000307666101010|5057383,29860000307666101010,5057383,CUMPLE,Item: 5057383 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307666201017|5057384,29860000307666201017,5057384,INSPECCIÓN,Item: 5057384 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307666301014|5057384,29860000307666301014,5057384,INSPECCIÓN,Item: 5057384 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307666401011|5094747,29860000307666401011,5094747,CUMPLE,Item: 5094747 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ALETAS DE BUCEO
29860000307666501018|5094747,29860000307666501018,5094747,CUMPLE,Item: 5094747 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ALETAS DE BUCEO
29860000307667101011|5446509,29860000307667101011,5446509,INSPECCIÓN,Item: 5446509 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307667801010|4781436,29860000307667801010,4781436,INSPECCIÓN,"Item: 4781436 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: SANDALIAS PARA HOMBRE, PARTE SUPERIOR SINTETICA DE TIRAS O BRIDAS FIJADAS POR TETONES"
29860000307673201011|2990058,29860000307673201011,2990058,CUMPLE,Item: 2990058 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SACOS (BOLSAS) DE DORMIR
29860000307674401016|5378087,29860000307674401016,5378087,CUMPLE,Item: 5378087 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: BOTELLA TERMICA DE ACERO INOXIDABLE
29860000307674501013|5378087,29860000307674501013,5378087,CUMPLE,Item: 5378087 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: BOTELLA TERMICA DE ACERO INOXIDABLE
29860000307677101018|5316907,29860000307677101018,5316907,CUMPLE,Item: 5316907 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29860000307677501016|2890682,29860000307677501016,2890682,SIN DATOS,No se encontró información en el reporte
29860000307677801017|4529150,29860000307677801017,4529150,INSPECCIÓN,Item: 4529150 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SET PARA TENIS DE PLAYA 2 RAQUETAS UNA PELOTA
29860000307678701011|4954128,29860000307678701011,4954128,SIN DATOS,No se encontró información en el reporte
29860000307678901015|5456426,29860000307678901015,5456426,CUMPLE,Item: 5456426 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307679001013|5456426,29860000307679001013,5456426,CUMPLE,Item: 5456426 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307679101010|5456426,29860000307679101010,5456426,CUMPLE,Item: 5456426 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307679201017|5456426,29860000307679201017,5456426,CUMPLE,Item: 5456426 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307679301014|5456426,29860000307679301014,5456426,CUMPLE,Item: 5456426 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307679401011|5456426,29860000307679401011,5456426,CUMPLE,Item: 5456426 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA DE MATERIA TEXTIL
29860000307659701018|4582011,29860000307659701018,4582011,INSPECCIÓN,Item: 4582011 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: KIT DE MANTENIMIENTO Y LIMPIEZA DE BICICLETAS
29860000307659801015|4582011,29860000307659801015,4582011,INSPECCIÓN,Item: 4582011 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: KIT DE MANTENIMIENTO Y LIMPIEZA DE BICICLETAS
29860000307659901012|4582011,29860000307659901012,4582011,INSPECCIÓN,Item: 4582011 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: KIT DE MANTENIMIENTO Y LIMPIEZA DE BICICLETAS
29860000307660001017|5178016,29860000307660001017,5178016,INSPECCIÓN,Item: 5178016 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SOPORTE PORTABICICLETA DE PARED Y TECHO
29860000307660101014|5178016,29860000307660101014,5178016,INSPECCIÓN,Item: 5178016 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SOPORTE PORTABICICLETA DE PARED Y TECHO
29860000307660201011|5178016,29860000307660201011,5178016,INSPECCIÓN,Item: 5178016 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: SOPORTE PORTABICICLETA DE PARED Y TECHO
29860000307660501012|4279141,29860000307660501012,4279141,INSPECCIÓN,Item: 4279141 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: MALETA DE MATERIA TEXTIL
29860000307662001019|2941144,29860000307662001019,2941144,CUMPLE,Item: 2941144 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ESPINILLERAS DE FUTBOL ADULTO
29860000307662501014|4788518,29860000307662501014,4788518,INSPECCIÓN,Item: 4788518 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307662601011|4788518,29860000307662601011,4788518,INSPECCIÓN,Item: 4788518 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307662701018|4788518,29860000307662701018,4788518,INSPECCIÓN,Item: 4788518 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307663301011|4004219,29860000307663301011,4004219,CUMPLE,Item: 4004219 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PATINES EN LINEA
29860000307666001013|4374806,29860000307666001013,4374806,CUMPLE,Item: 4374806 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PONCHO DE BAÑO PARA NIÑO DE ALGODON
29860000307667201018|5446700,29860000307667201018,5446700,INSPECCIÓN,Item: 5446700 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307667301015|5446700,29860000307667301015,5446700,INSPECCIÓN,Item: 5446700 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: ALETAS DE NATACION
29860000307668901018|4083848,29860000307668901018,4083848,CUMPLE,Item: 4083848 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE ALGODÓN
29860000307669001016|4083848,29860000307669001016,4083848,CUMPLE,Item: 4083848 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE ALGODÓN
29860000307669101013|4083850,29860000307669101013,4083850,CUMPLE,Item: 4083850 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE ALGODÓN
29860000307669201010|4083850,29860000307669201010,4083850,CUMPLE,Item: 4083850 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE ALGODÓN
29860000307672301017|4955224,29860000307672301017,4955224,INSPECCIÓN,Item: 4955224 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307672401014|4955224,29860000307672401014,4955224,INSPECCIÓN,Item: 4955224 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307672501011|4955224,29860000307672501011,4955224,INSPECCIÓN,Item: 4955224 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307672601018|4955224,29860000307672601018,4955224,INSPECCIÓN,Item: 4955224 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307673901010|4777408,29860000307673901010,4777408,CUMPLE,Item: 4777408 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA CON SUPERFICIE EXTERIOR TEXTIL
29860000307674001018|4777408,29860000307674001018,4777408,CUMPLE,Item: 4777408 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA CON SUPERFICIE EXTERIOR TEXTIL
29860000307675501014|4333025,29860000307675501014,4333025,INSPECCIÓN,Item: 4333025 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: FAJA DE CUERO
29860000307675701018|4343618,29860000307675701018,4343618,CUMPLE,Item: 4343618 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: GUANTES DE BOX
29860000307676001010|4898333,29860000307676001010,4898333,INSPECCIÓN,"Item: 4898333 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: GUANTES DE KICKNOXING, MUAY THAI AZUL"
29860000307676801016|4578153,29860000307676801016,4578153,INSPECCIÓN,Item: 4578153 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: PANTALÓN PARA MUJER DE ALGODÓN
29860000307677201015|4349760,29860000307677201015,4349760,INSPECCIÓN,Item: 4349760 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CONJUNTO PARA ENTRENAMIENTO Ó DEPORTE DE FIBRAS SINTETICAS (CHANDALES) 2 PIEZAS
29860000307677401019|4779206,29860000307677401019,4779206,CUMPLE,Item: 4779206 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: FUNDA PARA TAPETE DE YOGA GRIS OSCURO
29860000307678101019|4175636,29860000307678101019,4175636,CUMPLE,Item: 4175636 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MOCHILA O FUNDA PARA CONTENER RAQUETAS
29860000307678801018|5205547,29860000307678801018,5205547,CUMPLE,Item: 5205547 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA HOMBRE DE FIBRAS SINTETICAS
29860000307692901013|4975190,29860000307692901013,4975190,INSPECCIÓN,Item: 4975190 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES 4 RUEDAS
29860000307693001011|4152894,29860000307693001011,4152894,INSPECCIÓN,Item: 4152894 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PAÑAL BAÑADOR PARA BEBE
29860000307695901016|4955228,29860000307695901016,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696001014|4955228,29860000307696001014,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696101011|4955228,29860000307696101011,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696201018|4955228,29860000307696201018,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696301015|4955228,29860000307696301015,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696401012|4955228,29860000307696401012,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696501019|4955228,29860000307696501019,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307696601016|4955228,29860000307696601016,4955228,INSPECCIÓN,Item: 4955228 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: FORRO POLAR PARA HOMBRE DE FIBRAS SINTETICAS
29860000307697501010|4884119,29860000307697501010,4884119,INSPECCIÓN,Item: 4884119 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETAMANGA LARGA  PARA MUJER DE FIBRAS SINTETICAS
29860000307771901019|2234741,29860000307771901019,2234741,SIN DATOS,No se encontró información en el reporte
29860000307772001017|2234741,29860000307772001017,2234741,SIN DATOS,No se encontró información en el reporte
29860000307773401016|5134049,29860000307773401016,5134049,INSPECCIÓN,Item: 5134049 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307773501013|5134049,29860000307773501013,5134049,INSPECCIÓN,Item: 5134049 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307773801014|5224543,29860000307773801014,5224543,INSPECCIÓN,Item: 5224543 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307773901011|5224543,29860000307773901011,5224543,INSPECCIÓN,Item: 5224543 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307774001019|5224544,29860000307774001019,5224544,INSPECCIÓN,Item: 5224544 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHAMARRA TIPO IMPERMEBLE PARA HOMBRE DE FIBRAS SINTETICAS
29860000307774201013|5405204,29860000307774201013,5405204,CUMPLE,Item: 5405204 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS MAS CINTURON
29860000307774401017|4776658,29860000307774401017,4776658,CUMPLE,Item: 4776658 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29860000307774501014|4776658,29860000307774501014,4776658,CUMPLE,Item: 4776658 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29860000307777201016|4004972,29860000307777201016,4004972,CUMPLE,Item: 4004972 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: CARETA PROTECTORA PARA BOXEO
29860000307778801019|4714470,29860000307778801019,4714470,CUMPLE,Item: 4714470 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29860000307778901016|4714472,29860000307778901016,4714472,CUMPLE,Item: 4714472 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29860000307779001014|5153883,29860000307779001014,5153883,CUMPLE,Item: 5153883 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307785001017|2890683,29860000307785001017,2890683,SIN DATOS,No se encontró información en el reporte
29860000307785101014|4074201,29860000307785101014,4074201,SIN DATOS,No se encontró información en el reporte
29900000171381101018|4132387,29900000171381101018,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381201015|4132387,29900000171381201015,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381301012|4132387,29900000171381301012,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381401019|4132387,29900000171381401019,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381501016|4132387,29900000171381501016,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381601013|4132387,29900000171381601013,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381701010|4132387,29900000171381701010,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381801017|4132387,29900000171381801017,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171381901014|4132387,29900000171381901014,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171382001012|4132387,29900000171382001012,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171382101019|4132387,29900000171382101019,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171382201016|4132387,29900000171382201016,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171382301013|4132387,29900000171382301013,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171382401010|4132387,29900000171382401010,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29900000171382501017|4132387,29900000171382501017,4132387,CUMPLE,Item: 4132387 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: MANCUERNA PARA PESA DE 7.5 KG
29860000307691701018|2707979,29860000307691701018,2707979,CUMPLE,Item: 2707979 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT PARA HOMBRE DE FIBRAS SINTETICAS
29860000307691801015|5374110,29860000307691801015,5374110,SIN DATOS,No se encontró información en el reporte
29860000307691901012|5374110,29860000307691901012,5374110,SIN DATOS,No se encontró información en el reporte
29860000307692001010|4331496,29860000307692001010,4331496,CUMPLE,Item: 4331496 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: GAFAS ANTEOJOS DE SOL / CON SU ESTUCHE
29860000307692201014|5534731,29860000307692201014,5534731,INSPECCIÓN,"Item: 5534731 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29860000307692301011|4214874,29860000307692301011,4214874,INSPECCIÓN,Item: 4214874 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio: REVISADO - Descripción: PATINES EN LINEA
29860000307692401018|4498538,29860000307692401018,4498538,CUMPLE,Item: 4498538 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PATINES EN LINEA
29860000307692501015|4498539,29860000307692501015,4498539,INSPECCIÓN,Item: 4498539 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES EN LINEA
29860000307692601012|4498539,29860000307692601012,4498539,INSPECCIÓN,Item: 4498539 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES EN LINEA
29860000307692701019|4498540,29860000307692701019,4498540,INSPECCIÓN,Item: 4498540 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES EN LINEA
